Request id,Pickup point,Driver ID,Status,Pickup Date,Pickup Time,Drop Date,Drop Time,Day Of Week,Hour_of_Pickup,Time_slots,Ride_Sucess,Car_Avaibility
1196,City,230,Trip Completed,07-11-2016,9:14:00 PM,07-11-2016,10:05:00 PM,Monday,21,Night,Full_Filled,Availaible
1197,City,265,Trip Completed,07-11-2016,9:11:00 PM,07-11-2016,10:00:59 PM,Monday,21,Night,Full_Filled,Availaible
1198,Airport,0,No Cars Available,07-11-2016,9:15:59 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1199,City,28,Trip Completed,07-11-2016,9:17:00 PM,07-11-2016,9:53:00 PM,Monday,21,Night,Full_Filled,Availaible
1200,Airport,109,Trip Completed,07-11-2016,9:13:00 PM,07-11-2016,10:28:59 PM,Monday,21,Night,Full_Filled,Availaible
1201,Airport,0,No Cars Available,07-11-2016,9:18:59 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1202,Airport,154,Cancelled,07-11-2016,9:20:00 PM,NA,NA,Monday,21,Night,Cancelled,Availaible
1203,City,235,Trip Completed,07-11-2016,9:17:59 PM,07-11-2016,10:31:00 PM,Monday,21,Night,Full_Filled,Availaible
1204,Airport,0,No Cars Available,07-11-2016,9:17:59 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1205,Airport,0,No Cars Available,07-11-2016,9:20:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1206,City,127,Trip Completed,07-11-2016,9:24:00 PM,07-11-2016,10:14:00 PM,Monday,21,Night,Full_Filled,Availaible
1207,Airport,294,Trip Completed,07-11-2016,9:23:00 PM,07-11-2016,10:31:59 PM,Monday,21,Night,Full_Filled,Availaible
1208,Airport,0,No Cars Available,07-11-2016,9:27:59 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1209,Airport,0,No Cars Available,07-11-2016,9:30:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1210,Airport,252,Trip Completed,07-11-2016,9:24:00 PM,07-11-2016,10:32:59 PM,Monday,21,Night,Full_Filled,Availaible
1211,Airport,0,No Cars Available,07-11-2016,9:24:59 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1212,Airport,0,No Cars Available,07-11-2016,9:29:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1213,Airport,0,No Cars Available,07-11-2016,9:26:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1214,Airport,161,Trip Completed,07-11-2016,9:30:00 PM,07-11-2016,9:56:59 PM,Monday,21,Night,Full_Filled,Availaible
1215,Airport,79,Trip Completed,07-11-2016,9:33:00 PM,07-11-2016,10:28:00 PM,Monday,21,Night,Full_Filled,Availaible
1216,Airport,211,Cancelled,07-11-2016,9:31:59 PM,NA,NA,Monday,21,Night,Cancelled,Availaible
1217,City,286,Trip Completed,07-11-2016,9:23:00 PM,07-11-2016,10:38:59 PM,Monday,21,Night,Full_Filled,Availaible
1218,Airport,0,No Cars Available,07-11-2016,9:26:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1219,Airport,0,No Cars Available,07-11-2016,9:26:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1220,Airport,0,No Cars Available,07-11-2016,9:29:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1221,Airport,0,No Cars Available,07-11-2016,9:34:59 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1222,Airport,0,No Cars Available,07-11-2016,9:29:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1223,Airport,0,No Cars Available,07-11-2016,9:29:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1224,Airport,0,No Cars Available,07-11-2016,9:37:59 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1225,Airport,0,No Cars Available,07-11-2016,9:36:59 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1226,City,0,No Cars Available,07-11-2016,9:39:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1227,Airport,99,Cancelled,07-11-2016,9:31:59 PM,NA,NA,Monday,21,Night,Cancelled,Availaible
1228,City,276,Cancelled,07-11-2016,9:36:59 PM,NA,NA,Monday,21,Night,Cancelled,Availaible
1229,Airport,0,No Cars Available,07-11-2016,9:34:59 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1230,Airport,0,No Cars Available,07-11-2016,9:42:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1231,City,97,Cancelled,07-11-2016,9:33:59 PM,NA,NA,Monday,21,Night,Cancelled,Availaible
1232,Airport,0,No Cars Available,07-11-2016,9:39:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1233,Airport,282,Cancelled,07-11-2016,9:37:59 PM,NA,NA,Monday,21,Night,Cancelled,Availaible
1234,Airport,0,No Cars Available,07-11-2016,9:45:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1235,Airport,0,No Cars Available,07-11-2016,9:43:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1236,Airport,0,No Cars Available,07-11-2016,9:39:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1237,Airport,0,No Cars Available,07-11-2016,9:36:59 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1238,City,243,Trip Completed,07-11-2016,9:43:00 PM,07-11-2016,10:54:00 PM,Monday,21,Night,Full_Filled,Availaible
1239,Airport,0,No Cars Available,07-11-2016,9:33:59 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1240,Airport,0,No Cars Available,07-11-2016,9:43:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1241,Airport,81,Trip Completed,07-11-2016,9:37:59 PM,07-11-2016,10:41:59 PM,Monday,21,Night,Full_Filled,Availaible
1242,Airport,0,No Cars Available,07-11-2016,9:36:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1243,Airport,0,No Cars Available,07-11-2016,9:37:59 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1244,City,299,Trip Completed,07-11-2016,9:37:59 PM,07-11-2016,10:15:00 PM,Monday,21,Night,Full_Filled,Availaible
1245,Airport,156,Cancelled,07-11-2016,9:40:59 PM,NA,NA,Monday,21,Night,Cancelled,Availaible
1246,Airport,0,No Cars Available,07-11-2016,9:46:59 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1247,Airport,263,Trip Completed,07-11-2016,9:50:59 PM,07-11-2016,10:47:00 PM,Monday,21,Night,Full_Filled,Availaible
1248,Airport,0,No Cars Available,07-11-2016,9:43:59 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1249,Airport,0,No Cars Available,07-11-2016,9:49:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1250,Airport,0,No Cars Available,07-11-2016,9:49:59 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1251,City,295,Cancelled,07-11-2016,9:46:59 PM,NA,NA,Monday,21,Night,Cancelled,Availaible
1252,City,86,Trip Completed,07-11-2016,9:50:59 PM,07-11-2016,10:57:59 PM,Monday,21,Night,Full_Filled,Availaible
1253,Airport,0,No Cars Available,07-11-2016,9:58:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1254,Airport,4,Cancelled,07-11-2016,9:53:00 PM,NA,NA,Monday,21,Night,Cancelled,Availaible
1255,Airport,0,No Cars Available,07-11-2016,9:53:59 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1256,Airport,0,No Cars Available,07-11-2016,9:55:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1257,Airport,0,No Cars Available,07-11-2016,9:55:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1258,City,26,Trip Completed,07-11-2016,9:50:59 PM,07-11-2016,11:00:00 PM,Monday,21,Night,Full_Filled,Availaible
1259,Airport,0,No Cars Available,07-11-2016,9:58:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1260,Airport,142,Trip Completed,07-11-2016,9:59:00 PM,07-11-2016,11:10:00 PM,Monday,21,Night,Full_Filled,Availaible
1261,Airport,0,No Cars Available,07-11-2016,10:00:59 PM,NA,NA,Monday,22,Night,Not Availaible,No Car Availaible
1262,Airport,158,Trip Completed,07-11-2016,9:59:59 PM,07-11-2016,11:03:59 PM,Monday,21,Night,Full_Filled,Availaible
1263,Airport,0,No Cars Available,07-11-2016,10:02:00 PM,NA,NA,Monday,22,Night,Not Availaible,No Car Availaible
1264,Airport,0,No Cars Available,07-11-2016,10:05:00 PM,NA,NA,Monday,22,Night,Not Availaible,No Car Availaible
1265,Airport,0,No Cars Available,07-11-2016,10:02:00 PM,NA,NA,Monday,22,Night,Not Availaible,No Car Availaible
1266,Airport,138,Trip Completed,07-11-2016,9:59:59 PM,07-11-2016,10:54:59 PM,Monday,21,Night,Full_Filled,Availaible
1267,City,146,Cancelled,07-11-2016,10:00:59 PM,NA,NA,Monday,22,Night,Cancelled,Availaible
1268,Airport,0,No Cars Available,07-11-2016,10:03:59 PM,NA,NA,Monday,22,Night,Not Availaible,No Car Availaible
1269,Airport,0,No Cars Available,07-11-2016,9:59:00 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1270,Airport,0,No Cars Available,07-11-2016,9:59:59 PM,NA,NA,Monday,21,Night,Not Availaible,No Car Availaible
1271,Airport,195,Trip Completed,07-11-2016,9:59:59 PM,07-11-2016,10:38:00 PM,Monday,21,Night,Full_Filled,Availaible
1272,Airport,262,Trip Completed,07-11-2016,9:59:59 PM,07-11-2016,10:56:00 PM,Monday,21,Night,Full_Filled,Availaible
1273,Airport,7,Trip Completed,07-11-2016,10:06:59 PM,07-11-2016,11:12:00 PM,Monday,22,Night,Full_Filled,Availaible
1274,City,35,Trip Completed,07-11-2016,10:00:59 PM,07-11-2016,11:20:59 PM,Monday,22,Night,Full_Filled,Availaible
1275,Airport,46,Trip Completed,07-11-2016,10:05:00 PM,07-11-2016,11:01:59 PM,Monday,22,Night,Full_Filled,Availaible
1276,Airport,0,No Cars Available,07-11-2016,10:03:59 PM,NA,NA,Monday,22,Night,Not Availaible,No Car Availaible
1277,City,80,Trip Completed,07-11-2016,10:03:59 PM,07-11-2016,10:34:59 PM,Monday,22,Night,Full_Filled,Availaible
1278,City,208,Trip Completed,07-11-2016,10:02:59 PM,07-11-2016,11:04:59 PM,Monday,22,Night,Full_Filled,Availaible
1279,City,258,Trip Completed,07-11-2016,10:11:00 PM,07-11-2016,10:35:59 PM,Monday,22,Night,Full_Filled,Availaible
1280,Airport,0,No Cars Available,07-11-2016,10:09:00 PM,NA,NA,Monday,22,Night,Not Availaible,No Car Availaible
1281,Airport,145,Trip Completed,07-11-2016,10:12:00 PM,07-11-2016,10:50:59 PM,Monday,22,Night,Full_Filled,Availaible
1282,Airport,0,No Cars Available,07-11-2016,10:08:00 PM,NA,NA,Monday,22,Night,Not Availaible,No Car Availaible
1283,City,193,Trip Completed,07-11-2016,10:09:00 PM,07-11-2016,11:17:59 PM,Monday,22,Night,Full_Filled,Availaible
1284,Airport,0,No Cars Available,07-11-2016,10:16:59 PM,NA,NA,Monday,22,Night,Not Availaible,No Car Availaible
1285,City,83,Trip Completed,07-11-2016,10:12:59 PM,07-11-2016,11:16:59 PM,Monday,22,Night,Full_Filled,Availaible
1286,Airport,60,Trip Completed,07-11-2016,10:18:00 PM,07-11-2016,10:59:00 PM,Monday,22,Night,Full_Filled,Availaible
1287,Airport,0,No Cars Available,07-11-2016,10:19:59 PM,NA,NA,Monday,22,Night,Not Availaible,No Car Availaible
1288,City,0,No Cars Available,07-11-2016,10:19:59 PM,NA,NA,Monday,22,Night,Not Availaible,No Car Availaible
1289,City,175,Trip Completed,07-11-2016,10:25:59 PM,07-11-2016,10:54:59 PM,Monday,22,Night,Full_Filled,Availaible
1290,City,289,Trip Completed,07-11-2016,10:22:59 PM,07-11-2016,11:00:00 PM,Monday,22,Night,Full_Filled,Availaible
1291,City,0,No Cars Available,07-11-2016,10:25:00 PM,NA,NA,Monday,22,Night,Not Availaible,No Car Availaible
1292,City,0,No Cars Available,07-11-2016,10:22:59 PM,NA,NA,Monday,22,Night,Not Availaible,No Car Availaible
1293,City,78,Trip Completed,07-11-2016,10:28:00 PM,07-11-2016,11:23:59 PM,Monday,22,Night,Full_Filled,Availaible
1294,City,87,Cancelled,07-11-2016,10:25:59 PM,NA,NA,Monday,22,Night,Cancelled,Availaible
1295,City,222,Trip Completed,07-11-2016,10:25:00 PM,07-11-2016,11:03:00 PM,Monday,22,Night,Full_Filled,Availaible
1296,Airport,231,Trip Completed,07-11-2016,10:27:00 PM,07-11-2016,11:36:59 PM,Monday,22,Night,Full_Filled,Availaible
1297,City,91,Trip Completed,07-11-2016,10:21:59 PM,07-11-2016,11:03:00 PM,Monday,22,Night,Full_Filled,Availaible
1298,City,0,No Cars Available,07-11-2016,10:28:00 PM,NA,NA,Monday,22,Night,Not Availaible,No Car Availaible
1299,City,48,Trip Completed,07-11-2016,10:21:59 PM,07-11-2016,11:06:00 PM,Monday,22,Night,Full_Filled,Availaible
1300,City,73,Trip Completed,07-11-2016,10:31:00 PM,07-11-2016,10:56:00 PM,Monday,22,Night,Full_Filled,Availaible
1301,Airport,288,Trip Completed,07-11-2016,10:30:00 PM,07-11-2016,11:13:00 PM,Monday,22,Night,Full_Filled,Availaible
1302,City,0,No Cars Available,07-11-2016,10:30:00 PM,NA,NA,Monday,22,Night,Not Availaible,No Car Availaible
1303,City,44,Cancelled,07-11-2016,10:27:00 PM,NA,NA,Monday,22,Night,Cancelled,Availaible
1304,City,0,No Cars Available,07-11-2016,10:34:59 PM,NA,NA,Monday,22,Night,Not Availaible,No Car Availaible
1305,City,0,No Cars Available,07-11-2016,10:31:00 PM,NA,NA,Monday,22,Night,Not Availaible,No Car Availaible
1306,Airport,203,Trip Completed,07-11-2016,10:38:59 PM,07-11-2016,11:45:59 PM,Monday,22,Night,Full_Filled,Availaible
1307,Airport,130,Trip Completed,07-11-2016,10:41:59 PM,07-11-2016,11:06:59 PM,Monday,22,Night,Full_Filled,Availaible
1308,City,182,Trip Completed,07-11-2016,10:41:00 PM,07-11-2016,11:54:00 PM,Monday,22,Night,Full_Filled,Availaible
1309,City,254,Trip Completed,07-11-2016,10:40:00 PM,07-11-2016,11:15:00 PM,Monday,22,Night,Full_Filled,Availaible
1310,City,257,Trip Completed,07-11-2016,10:44:59 PM,07-11-2016,11:35:59 PM,Monday,22,Night,Full_Filled,Availaible
1311,City,0,No Cars Available,07-11-2016,10:48:59 PM,NA,NA,Monday,22,Night,Not Availaible,No Car Availaible
1312,City,201,Trip Completed,07-11-2016,10:47:59 PM,07-11-2016,11:36:59 PM,Monday,22,Night,Full_Filled,Availaible
1313,Airport,0,No Cars Available,07-11-2016,10:50:00 PM,NA,NA,Monday,22,Night,Not Availaible,No Car Availaible
1314,Airport,194,Trip Completed,07-11-2016,10:44:00 PM,07-11-2016,11:51:00 PM,Monday,22,Night,Full_Filled,Availaible
1315,Airport,300,Trip Completed,07-11-2016,10:54:00 PM,07-11-2016,11:35:00 PM,Monday,22,Night,Full_Filled,Availaible
1316,City,118,Trip Completed,07-11-2016,10:54:00 PM,07-11-2016,11:45:00 PM,Monday,22,Night,Full_Filled,Availaible
1317,Airport,164,Trip Completed,07-11-2016,10:57:00 PM,07-11-2016,11:51:59 PM,Monday,22,Night,Full_Filled,Availaible
1318,City,207,Trip Completed,07-11-2016,10:50:59 PM,07-11-2016,11:45:00 PM,Monday,22,Night,Full_Filled,Availaible
1319,City,276,Trip Completed,07-11-2016,10:47:59 PM,07-11-2016,11:42:59 PM,Monday,22,Night,Full_Filled,Availaible
1320,City,174,Trip Completed,07-11-2016,10:51:59 PM,07-12-2016,12:05:59 AM,Monday,22,Night,Full_Filled,Availaible
1321,Airport,166,Trip Completed,07-11-2016,11:00:59 PM,07-12-2016,12:04:59 AM,Monday,23,Night,Full_Filled,Availaible
1322,Airport,0,No Cars Available,07-11-2016,11:03:59 PM,NA,NA,Monday,23,Night,Not Availaible,No Car Availaible
1323,City,0,No Cars Available,07-11-2016,11:00:00 PM,NA,NA,Monday,23,Night,Not Availaible,No Car Availaible
1324,City,177,Trip Completed,07-11-2016,10:59:00 PM,07-12-2016,12:04:59 AM,Monday,22,Night,Full_Filled,Availaible
1325,City,64,Cancelled,07-11-2016,11:06:00 PM,NA,NA,Monday,23,Night,Cancelled,Availaible
1326,Airport,113,Trip Completed,07-11-2016,11:06:00 PM,07-12-2016,12:07:00 AM,Monday,23,Night,Full_Filled,Availaible
1327,Airport,0,No Cars Available,07-11-2016,11:10:00 PM,NA,NA,Monday,23,Night,Not Availaible,No Car Availaible
1328,Airport,0,No Cars Available,07-11-2016,11:06:59 PM,NA,NA,Monday,23,Night,Not Availaible,No Car Availaible
1329,Airport,67,Trip Completed,07-11-2016,11:10:00 PM,07-11-2016,11:45:00 PM,Monday,23,Night,Full_Filled,Availaible
1330,Airport,99,Trip Completed,07-11-2016,11:10:59 PM,07-12-2016,12:14:00 AM,Monday,23,Night,Full_Filled,Availaible
1331,Airport,0,No Cars Available,07-11-2016,11:13:00 PM,NA,NA,Monday,23,Night,Not Availaible,No Car Availaible
1332,City,0,No Cars Available,07-11-2016,11:13:59 PM,NA,NA,Monday,23,Night,Not Availaible,No Car Availaible
1333,City,296,Trip Completed,07-11-2016,11:16:59 PM,07-12-2016,12:14:59 AM,Monday,23,Night,Full_Filled,Availaible
1334,City,0,No Cars Available,07-11-2016,11:19:00 PM,NA,NA,Monday,23,Night,Not Availaible,No Car Availaible
1335,City,0,No Cars Available,07-11-2016,11:19:59 PM,NA,NA,Monday,23,Night,Not Availaible,No Car Availaible
1336,City,173,Trip Completed,07-11-2016,11:16:59 PM,07-11-2016,11:51:59 PM,Monday,23,Night,Full_Filled,Availaible
1337,Airport,0,No Cars Available,07-11-2016,11:22:00 PM,NA,NA,Monday,23,Night,Not Availaible,No Car Availaible
1338,Airport,102,Trip Completed,07-11-2016,11:23:00 PM,07-11-2016,11:58:00 PM,Monday,23,Night,Full_Filled,Availaible
1339,Airport,108,Trip Completed,07-11-2016,11:25:00 PM,07-12-2016,12:31:59 AM,Monday,23,Night,Full_Filled,Availaible
1340,City,57,Trip Completed,07-11-2016,11:22:00 PM,07-11-2016,11:55:00 PM,Monday,23,Night,Full_Filled,Availaible
1341,Airport,172,Trip Completed,07-11-2016,11:26:00 PM,07-12-2016,12:05:59 AM,Monday,23,Night,Full_Filled,Availaible
1342,City,0,No Cars Available,07-11-2016,11:29:59 PM,NA,NA,Monday,23,Night,Not Availaible,No Car Availaible
1343,City,237,Trip Completed,07-11-2016,11:36:59 PM,07-12-2016,12:31:59 AM,Monday,23,Night,Full_Filled,Availaible
1344,City,96,Trip Completed,07-11-2016,11:35:00 PM,07-12-2016,12:39:00 AM,Monday,23,Night,Full_Filled,Availaible
1345,Airport,186,Trip Completed,07-11-2016,11:36:59 PM,07-12-2016,12:08:59 AM,Monday,23,Night,Full_Filled,Availaible
1346,Airport,9,Trip Completed,07-11-2016,11:39:00 PM,07-12-2016,12:23:00 AM,Monday,23,Night,Full_Filled,Availaible
1347,City,0,No Cars Available,07-11-2016,11:44:00 PM,NA,NA,Monday,23,Night,Not Availaible,No Car Availaible
1348,City,0,No Cars Available,07-11-2016,11:42:00 PM,NA,NA,Monday,23,Night,Not Availaible,No Car Availaible
1349,Airport,61,Trip Completed,07-11-2016,11:41:00 PM,07-12-2016,12:21:59 AM,Monday,23,Night,Full_Filled,Availaible
1350,City,219,Trip Completed,07-11-2016,11:39:59 PM,07-12-2016,12:26:00 AM,Monday,23,Night,Full_Filled,Availaible
1351,Airport,94,Trip Completed,07-11-2016,11:44:00 PM,07-12-2016,12:49:00 AM,Monday,23,Night,Full_Filled,Availaible
1352,Airport,0,No Cars Available,07-11-2016,11:48:59 PM,NA,NA,Monday,23,Night,Not Availaible,No Car Availaible
1353,Airport,40,Trip Completed,07-11-2016,11:51:00 PM,07-12-2016,12:33:59 AM,Monday,23,Night,Full_Filled,Availaible
1354,City,242,Trip Completed,07-11-2016,11:45:00 PM,07-12-2016,12:52:00 AM,Monday,23,Night,Full_Filled,Availaible
1355,Airport,0,No Cars Available,07-11-2016,11:45:00 PM,NA,NA,Monday,23,Night,Not Availaible,No Car Availaible
1356,City,101,Cancelled,07-11-2016,11:42:00 PM,NA,NA,Monday,23,Night,Cancelled,Availaible
1357,City,0,No Cars Available,07-11-2016,11:51:59 PM,NA,NA,Monday,23,Night,Not Availaible,No Car Availaible
1358,City,0,No Cars Available,07-11-2016,11:57:00 PM,NA,NA,Monday,23,Night,Not Availaible,No Car Availaible
1359,City,139,Trip Completed,07-11-2016,11:51:00 PM,07-12-2016,12:49:59 AM,Monday,23,Night,Full_Filled,Availaible
1360,City,144,Trip Completed,07-11-2016,11:54:00 PM,07-12-2016,1:09:00 AM,Monday,23,Night,Full_Filled,Availaible
1361,City,0,No Cars Available,07-11-2016,11:58:00 PM,NA,NA,Monday,23,Night,Not Availaible,No Car Availaible
1362,City,0,No Cars Available,07-11-2016,12:01:59 AM,NA,NA,Monday,0,Late Night,Not Availaible,No Car Availaible
1363,Airport,136,Trip Completed,07-11-2016,12:00:00 AM,07-11-2016,1:11:00 AM,Monday,0,Late Night,Full_Filled,Availaible
1364,City,0,No Cars Available,07-11-2016,12:05:59 AM,NA,NA,Monday,0,Late Night,Not Availaible,No Car Availaible
1365,City,229,Cancelled,07-11-2016,12:08:59 AM,NA,NA,Monday,0,Late Night,Cancelled,Availaible
1366,City,0,No Cars Available,07-11-2016,12:08:59 AM,NA,NA,Monday,0,Late Night,Not Availaible,No Car Availaible
1367,City,155,Trip Completed,07-11-2016,12:04:59 AM,07-11-2016,1:05:59 AM,Monday,0,Late Night,Full_Filled,Availaible
1368,City,123,Trip Completed,07-12-2016,12:07:00 AM,07-12-2016,12:49:59 AM,Tuesday,0,Late Night,Full_Filled,Availaible
1369,Airport,152,Trip Completed,07-12-2016,12:14:59 AM,07-12-2016,12:53:00 AM,Tuesday,0,Late Night,Full_Filled,Availaible
1370,Airport,0,No Cars Available,07-12-2016,12:21:59 AM,NA,NA,Tuesday,0,Late Night,Not Availaible,No Car Availaible
1371,Airport,23,Trip Completed,07-12-2016,12:21:59 AM,07-12-2016,1:32:59 AM,Tuesday,0,Late Night,Full_Filled,Availaible
1372,City,0,No Cars Available,07-12-2016,12:27:59 AM,NA,NA,Tuesday,0,Late Night,Not Availaible,No Car Availaible
1373,City,0,No Cars Available,07-12-2016,12:33:59 AM,NA,NA,Tuesday,0,Late Night,Not Availaible,No Car Availaible
1374,Airport,0,No Cars Available,07-12-2016,12:40:00 AM,NA,NA,Tuesday,0,Late Night,Not Availaible,No Car Availaible
1375,City,0,No Cars Available,07-12-2016,12:37:59 AM,NA,NA,Tuesday,0,Late Night,Not Availaible,No Car Availaible
1376,Airport,0,No Cars Available,07-12-2016,12:40:00 AM,NA,NA,Tuesday,0,Late Night,Not Availaible,No Car Availaible
1377,Airport,294,Trip Completed,07-12-2016,12:53:59 AM,07-12-2016,1:54:59 AM,Tuesday,0,Late Night,Full_Filled,Availaible
1378,Airport,0,No Cars Available,07-12-2016,12:59:00 AM,NA,NA,Tuesday,0,Late Night,Not Availaible,No Car Availaible
1379,Airport,0,No Cars Available,07-12-2016,12:58:00 AM,NA,NA,Tuesday,0,Late Night,Not Availaible,No Car Availaible
1380,Airport,86,Trip Completed,07-12-2016,1:00:59 AM,07-12-2016,2:15:00 AM,Tuesday,1,Late Night,Full_Filled,Availaible
1381,City,50,Cancelled,07-12-2016,1:06:59 AM,NA,NA,Tuesday,1,Late Night,Cancelled,Availaible
1382,City,252,Trip Completed,07-12-2016,1:02:59 AM,07-12-2016,1:38:00 AM,Tuesday,1,Late Night,Full_Filled,Availaible
